"Plot Title: inc6_aug_4_2023"
"#","Date Time, GMT-04:00","Temp, °C (LGR S/N: 10316906, SEN S/N: 10316906)","Intensity, Lux (LGR S/N: 10316906, SEN S/N: 10316906)","Coupler Detached (LGR S/N: 10316906)","Coupler Attached (LGR S/N: 10316906)","Host Connected (LGR S/N: 10316906)","Stopped (LGR S/N: 10316906)","End Of File (LGR S/N: 10316906)"
1,08/04/23 11:56:33  AM,20.615,0.0,,,,,
2,08/04/23 11:56:40  AM,,,Logged,,,,
3,08/04/23 12:56:33  PM,20.805,3272.2,,,,,
4,08/04/23 01:56:33  PM,20.805,3616.7,,,,,
5,08/04/23 02:56:33  PM,20.805,2152.8,,,,,
6,08/04/23 03:56:33  PM,20.805,2755.6,,,,,
7,08/04/23 04:56:33  PM,20.805,2927.8,,,,,
8,08/04/23 05:56:33  PM,20.805,3961.1,,,,,
9,08/04/23 06:56:33  PM,20.710,3961.1,,,,,
10,08/04/23 07:56:33  PM,20.805,2927.8,,,,,
11,08/04/23 08:56:33  PM,20.805,2238.9,,,,,
12,08/04/23 09:56:33  PM,20.805,3961.1,,,,,
13,08/04/23 10:56:33  PM,20.043,0.0,,,,,
14,08/04/23 11:56:33  PM,20.043,0.0,,,,,
15,08/05/23 12:56:33  AM,20.043,0.0,,,,,
16,08/05/23 01:56:33  AM,20.138,0.0,,,,,
17,08/05/23 02:56:33  AM,20.043,0.0,,,,,
18,08/05/23 03:56:33  AM,19.948,0.0,,,,,
19,08/05/23 04:56:33  AM,19.948,0.0,,,,,
20,08/05/23 05:56:33  AM,19.948,0.0,,,,,
21,08/05/23 06:56:33  AM,20.710,2669.5,,,,,
22,08/05/23 07:56:33  AM,20.615,2927.8,,,,,
23,08/05/23 08:56:33  AM,20.615,3272.2,,,,,
24,08/05/23 09:56:33  AM,20.615,3961.1,,,,,
25,08/05/23 10:56:33  AM,20.710,3961.1,,,,,
26,08/05/23 11:56:33  AM,20.710,3444.5,,,,,
27,08/05/23 12:56:33  PM,20.710,2238.9,,,,,
28,08/05/23 01:56:33  PM,20.710,3272.2,,,,,
29,08/05/23 02:56:33  PM,20.710,2755.6,,,,,
30,08/05/23 03:56:33  PM,20.710,3961.1,,,,,
31,08/05/23 04:56:33  PM,20.710,2927.8,,,,,
32,08/05/23 05:56:33  PM,20.710,3100.0,,,,,
33,08/05/23 06:56:33  PM,20.710,3616.7,,,,,
34,08/05/23 07:56:33  PM,20.805,2325.0,,,,,
35,08/05/23 08:56:33  PM,20.805,3616.7,,,,,
36,08/05/23 09:56:33  PM,20.805,3100.0,,,,,
37,08/05/23 10:56:33  PM,19.948,0.0,,,,,
