"Plot Title: Greenhouse_test_3"
"#","Date Time, GMT-04:00","Temp, °C (LGR S/N: 10316940, SEN S/N: 10316940)","Intensity, Lux (LGR S/N: 10316940, SEN S/N: 10316940)","Coupler Detached (LGR S/N: 10316940)","Coupler Attached (LGR S/N: 10316940)","Host Connected (LGR S/N: 10316940)","Stopped (LGR S/N: 10316940)","End Of File (LGR S/N: 10316940)"
1,05/08/24 11:19:08  AM,24.931,0.0,,,,,
2,05/08/24 11:19:14  AM,,,Logged,,,,
3,05/08/24 12:19:08  PM,31.676,33066.9,,,,,
4,05/08/24 01:19:08  PM,27.665,14466.8,,,,,
5,05/08/24 02:19:08  PM,23.677,17222.3,,,,,
6,05/08/24 03:19:08  PM,24.738,23422.4,,,,,
7,05/08/24 04:19:08  PM,23.773,5166.7,,,,,
8,05/08/24 05:19:08  PM,23.292,10333.4,,,,,
9,05/08/24 06:19:08  PM,21.855,6200.0,,,,,
10,05/08/24 07:19:08  PM,20.138,4822.3,,,,,
11,05/08/24 08:19:08  PM,19.092,150.7,,,,,
12,05/08/24 09:19:08  PM,18.426,0.0,,,,,
13,05/08/24 10:19:08  PM,17.855,0.0,,,,,
14,05/08/24 11:19:08  PM,17.855,0.0,,,,,
15,05/09/24 12:19:08  AM,17.950,0.0,,,,,
16,05/09/24 01:19:08  AM,17.760,0.0,,,,,
17,05/09/24 02:19:08  AM,17.665,0.0,,,,,
18,05/09/24 03:19:08  AM,17.284,0.0,,,,,
19,05/09/24 04:19:08  AM,16.713,0.0,,,,,
20,05/09/24 05:19:08  AM,16.808,0.0,,,,,
21,05/09/24 06:19:08  AM,16.332,688.9,,,,,
22,05/09/24 07:19:08  AM,16.618,1894.5,,,,,
23,05/09/24 08:19:08  AM,19.853,6200.0,,,,,
24,05/09/24 09:19:08  AM,22.429,7577.8,,,,,
25,05/09/24 10:19:08  AM,30.963,143289.8,,,,,
26,05/09/24 11:19:08  AM,35.756,24800.2,,,,,
27,05/09/24 12:19:08  PM,36.837,187379.0,,,,,
